model,landscape,replicate,fixed_site,data_split,mean_absolute_effects
rf,k5,r2,0,D,0.16021974
rf,k5,r2,0,G,0.16123334
rf,k5,r2,1,C,0.15900098
rf,k5,r2,1,E,0.16231704
rf,k5,r2,1,F,0.15768778
rf,k5,r2,1,D,0.15915692
rf,k5,r2,1,G,0.16004205
rf,k5,r2,2,C,0.15950157
rf,k5,r2,2,E,0.16056849
rf,k5,r2,2,F,0.15894163
rf,k5,r2,2,D,0.16049111
rf,k5,r2,2,G,0.16072531
rf,k5,r2,3,C,0.15967755
rf,k5,r2,3,E,0.16286497
rf,k5,r2,3,F,0.16044398
rf,k5,r2,3,D,0.16152732
rf,k5,r2,3,G,0.16055043
rf,k5,r2,4,C,0.16266532
rf,k5,r2,4,E,0.1597616
rf,k5,r2,4,F,0.16263634
rf,k5,r2,4,D,0.16139993
rf,k5,r2,4,G,0.15815108
rf,k5,r2,5,C,0.1605919
rf,k5,r2,5,E,0.16024975
rf,k5,r2,5,F,0.15973724
rf,k5,r2,5,D,0.15960234
rf,k5,r2,5,G,0.16021147
transformer,k0,r5,0,C,0.065953836
transformer,k0,r5,0,E,0.20926572
transformer,k0,r5,0,F,0.13767095
transformer,k0,r5,0,D,0.018516796
transformer,k0,r5,0,G,0.026887167
transformer,k0,r5,1,C,0.15820572
transformer,k0,r5,1,E,0.103807
transformer,k0,r5,1,F,0.083634384
transformer,k0,r5,1,D,0.0007388553
transformer,k0,r5,1,G,0.080022685
transformer,k0,r5,2,C,0.018834224
transformer,k0,r5,2,E,0.03706935
transformer,k0,r5,2,F,0.057612713
transformer,k0,r5,2,D,0.0026267162
transformer,k0,r5,2,G,0.0884459
transformer,k0,r5,3,C,0.097211346
transformer,k0,r5,3,E,0.10333085
transformer,k0,r5,3,F,0.07708268
transformer,k0,r5,3,D,0.16658758
transformer,k0,r5,3,G,0.10435043
transformer,k0,r5,4,C,0.026050717
transformer,k0,r5,4,E,0.008586517
transformer,k0,r5,4,F,0.0071242736
transformer,k0,r5,4,D,0.13546696
transformer,k0,r5,4,G,0.012230428
transformer,k0,r5,5,C,0.03099595
transformer,k0,r5,5,E,0.017312061
transformer,k0,r5,5,F,0.06437873
transformer,k0,r5,5,D,0.04597736
transformer,k0,r5,5,G,0.107806295
transformer,k0,r4,0,C,0.032262083
transformer,k0,r4,0,E,0.031086477
transformer,k0,r4,0,F,0.08901338
transformer,k0,r4,0,D,0.04232037
transformer,k0,r4,0,G,0.087184906
transformer,k0,r4,1,C,0.18132819
transformer,k0,r4,1,E,0.09087613
transformer,k0,r4,1,F,0.11507605
transformer,k0,r4,1,D,0.017186211
transformer,k0,r4,1,G,0.054427084
transformer,k0,r4,2,C,0.050104234
transformer,k0,r4,2,E,0.07103872
transformer,k0,r4,2,F,0.07341272
transformer,k0,r4,2,D,0.085438356
transformer,k0,r4,2,G,0.025826493
transformer,k0,r4,3,C,0.05855532
transformer,k0,r4,3,E,0.10029189
transformer,k0,r4,3,F,0.005446962
transformer,k0,r4,3,D,0.16317853
transformer,k0,r4,3,G,0.045568902
transformer,k0,r4,4,C,0.024949523
transformer,k0,r4,4,E,0.13144732
transformer,k0,r4,4,F,0.13490942
transformer,k0,r4,4,D,0.07381185
transformer,k0,r4,4,G,0.13250613
transformer,k0,r4,5,C,0.0410146
transformer,k0,r4,5,E,0.090680376
transformer,k0,r4,5,F,0.13541605
transformer,k0,r4,5,D,0.025168866
transformer,k0,r4,5,G,0.123756126
transformer,k0,r7,0,C,0.116094604
transformer,k0,r7,0,E,0.032379057
transformer,k0,r7,0,F,0.009122287
transformer,k0,r7,0,D,0.028784497
transformer,k0,r7,0,G,0.058759052
transformer,k0,r7,1,C,0.006120513
transformer,k0,r7,1,E,0.1496514
transformer,k0,r7,1,F,0.1115445
transformer,k0,r7,1,D,0.038433097
transformer,k0,r7,1,G,0.12612006
transformer,k0,r7,2,C,0.025340116
transformer,k0,r7,2,E,0.17269878
transformer,k0,r7,2,F,0.041790664
transformer,k0,r7,2,D,0.09875147
transformer,k0,r7,2,G,0.19174853
transformer,k0,r7,3,C,0.14630966
transformer,k0,r7,3,E,0.009304398
transformer,k0,r7,3,F,0.0047749346
transformer,k0,r7,3,D,0.016726132
transformer,k0,r7,3,G,0.16595675
transformer,k0,r7,4,C,0.0070170746
transformer,k0,r7,4,E,0.11003292
transformer,k0,r7,4,F,0.03268728
transformer,k0,r7,4,D,0.042255573
transformer,k0,r7,4,G,0.019493535
transformer,k0,r7,5,C,0.113901645
transformer,k0,r7,5,E,0.18219735
transformer,k0,r7,5,F,0.059143968
transformer,k0,r7,5,D,0.08768053
transformer,k0,r7,5,G,0.06444408
transformer,k0,r2,0,C,0.041663203
transformer,k0,r2,0,E,0.11297522
transformer,k0,r2,0,F,0.048796885
transformer,k0,r2,0,D,0.06761956
transformer,k0,r2,0,G,0.020732798
transformer,k0,r2,1,C,0.0039045508
transformer,k0,r2,1,E,0.028442733
transformer,k0,r2,1,F,0.030477015
transformer,k0,r2,1,D,0.15461434
transformer,k0,r2,1,G,0.02349569
transformer,k0,r2,2,C,0.16631182
transformer,k0,r2,2,E,0.158874
transformer,k0,r2,2,F,0.09177799
transformer,k0,r2,2,D,0.04381674
transformer,k0,r2,2,G,0.15738706
transformer,k0,r2,3,C,0.090098314
transformer,k0,r2,3,E,0.076035224
transformer,k0,r2,3,F,0.02827244
transformer,k0,r2,3,D,0.10378741
transformer,k0,r2,3,G,0.015753046
transformer,k0,r2,4,C,0.055757366
transformer,k0,r2,4,E,0.10183562
transformer,k0,r2,4,F,0.056899484
transformer,k0,r2,4,D,0.065788396
transformer,k0,r2,4,G,0.053406358
transformer,k0,r2,5,C,0.028567879
transformer,k0,r2,5,E,0.15568092
transformer,k0,r2,5,F,0.049777694
transformer,k0,r2,5,D,0.047482513
transformer,k0,r2,5,G,0.029613012
transformer,k1,r5,0,C,0.04848569
transformer,k1,r5,0,E,0.05193445
transformer,k1,r5,0,F,0.07497459
transformer,k1,r5,0,D,0.039976567
transformer,k1,r5,0,G,0.050787468
transformer,k1,r5,1,C,0.1001442
transformer,k1,r5,1,E,0.071880594
transformer,k1,r5,1,F,0.08298298
transformer,k1,r5,1,D,0.063869536
transformer,k1,r5,1,G,0.08377194
transformer,k1,r5,2,C,0.07927193
transformer,k1,r5,2,E,0.080608204
transformer,k1,r5,2,F,0.1069403
transformer,k1,r5,2,D,0.080494195
transformer,k1,r5,2,G,0.10071005
transformer,k1,r5,3,C,0.09759834
transformer,k1,r5,3,E,0.102472074
transformer,k1,r5,3,F,0.074084766
transformer,k1,r5,3,D,0.095189616
transformer,k1,r5,3,G,0.110313125
transformer,k1,r5,4,C,0.116252795
transformer,k1,r5,4,E,0.13408011
transformer,k1,r5,4,F,0.1764243
transformer,k1,r5,4,D,0.10242636
transformer,k1,r5,4,G,0.14404911
transformer,k1,r5,5,C,0.088506095
transformer,k1,r5,5,E,0.10770768
transformer,k1,r5,5,F,0.07470082
transformer,k1,r5,5,D,0.070225455
transformer,k1,r5,5,G,0.09884234
transformer,k1,r4,0,C,0.096530855
transformer,k1,r4,0,E,0.1031584
transformer,k1,r4,0,F,0.07731339
transformer,k1,r4,0,D,0.10950439
transformer,k1,r4,0,G,0.07805915
transformer,k1,r4,1,C,0.10676661
transformer,k1,r4,1,E,0.09974513
transformer,k1,r4,1,F,0.13470794
transformer,k1,r4,1,D,0.13634244
transformer,k1,r4,1,G,0.12712188
transformer,k1,r4,2,C,0.082977705
transformer,k1,r4,2,E,0.053323314
transformer,k1,r4,2,F,0.07492434
transformer,k1,r4,2,D,0.061289232
transformer,k1,r4,2,G,0.07676639
transformer,k1,r4,3,C,0.065130465
transformer,k1,r4,3,E,0.07650548
transformer,k1,r4,3,F,0.04344239
transformer,k1,r4,3,D,0.056157045
transformer,k1,r4,3,G,0.061077468
transformer,k1,r4,4,C,0.18929905
transformer,k1,r4,4,E,0.110554904
transformer,k1,r4,4,F,0.14339899
transformer,k1,r4,4,D,0.1934212
transformer,k1,r4,4,G,0.16645493
transformer,k1,r4,5,C,0.075272515
transformer,k1,r4,5,E,0.13419217
transformer,k1,r4,5,F,0.058109
transformer,k1,r4,5,D,0.09539128
transformer,k1,r4,5,G,0.10996454
transformer,k1,r7,0,C,0.08803403
transformer,k1,r7,0,E,0.10525134
transformer,k1,r7,0,F,0.11706026
transformer,k1,r7,0,D,0.11372214
transformer,k1,r7,0,G,0.117589734
transformer,k1,r7,1,C,0.12928006
transformer,k1,r7,1,E,0.10582296
transformer,k1,r7,1,F,0.088744804
transformer,k1,r7,1,D,0.09664588
transformer,k1,r7,1,G,0.059930198
transformer,k1,r7,2,C,0.10241458
transformer,k1,r7,2,E,0.099938415
transformer,k1,r7,2,F,0.15650472
transformer,k1,r7,2,D,0.09545368
transformer,k1,r7,2,G,0.15045317
transformer,k1,r7,3,C,0.040480305
transformer,k1,r7,3,E,0.10272548
transformer,k1,r7,3,F,0.080878235
transformer,k1,r7,3,D,0.15872626
transformer,k1,r7,3,G,0.06524291
transformer,k1,r7,4,C,0.051832546
transformer,k1,r7,4,E,0.06620893
transformer,k1,r7,4,F,0.06852422
transformer,k1,r7,4,D,0.065963045
transformer,k1,r7,4,G,0.06524766
transformer,k1,r7,5,C,0.09761755
transformer,k1,r7,5,E,0.14974992
transformer,k1,r7,5,F,0.10463931
transformer,k1,r7,5,D,0.11956207
transformer,k1,r7,5,G,0.12504381
transformer,k1,r2,0,C,0.1088916
transformer,k1,r2,0,E,0.1180402
transformer,k1,r2,0,F,0.118338004
transformer,k1,r2,0,D,0.096709184
transformer,k1,r2,0,G,0.09379016
transformer,k1,r2,1,C,0.08101953
transformer,k1,r2,1,E,0.06770946
transformer,k1,r2,1,F,0.08609935
transformer,k1,r2,1,D,0.07147871
transformer,k1,r2,1,G,0.07133087
transformer,k1,r2,2,C,0.20202763
transformer,k1,r2,2,E,0.12751421
transformer,k1,r2,2,F,0.18354529
transformer,k1,r2,2,D,0.14326116
transformer,k1,r2,2,G,0.1804784
transformer,k1,r2,3,C,0.07952145
transformer,k1,r2,3,E,0.07235378
transformer,k1,r2,3,F,0.059866894
transformer,k1,r2,3,D,0.09225312
transformer,k1,r2,3,G,0.107707456
transformer,k1,r2,4,C,0.14291354
transformer,k1,r2,4,E,0.0978087
transformer,k1,r2,4,F,0.074626215
transformer,k1,r2,4,D,0.08481328
transformer,k1,r2,4,G,0.10979928
transformer,k1,r2,5,C,0.0694355
transformer,k1,r2,5,E,0.07128903
transformer,k1,r2,5,F,0.070633575
transformer,k1,r2,5,D,0.07250711
transformer,k1,r2,5,G,0.10790744
transformer,k2,r5,0,C,0.13085921
transformer,k2,r5,0,E,0.13477527
transformer,k2,r5,0,F,0.1427865
transformer,k2,r5,0,D,0.13889259
transformer,k2,r5,0,G,0.14099532
transformer,k2,r5,1,C,0.09867181
transformer,k2,r5,1,E,0.09865984
transformer,k2,r5,1,F,0.11224351
transformer,k2,r5,1,D,0.10684088
transformer,k2,r5,1,G,0.091497354
transformer,k2,r5,2,C,0.13000317
transformer,k2,r5,2,E,0.1335074
transformer,k2,r5,2,F,0.1274666
transformer,k2,r5,2,D,0.13139996
transformer,k2,r5,2,G,0.13760364
transformer,k2,r5,3,C,0.10923367
transformer,k2,r5,3,E,0.11933337
transformer,k2,r5,3,F,0.11911115
transformer,k2,r5,3,D,0.11331454
transformer,k2,r5,3,G,0.12545933
transformer,k2,r5,4,C,0.10207109
transformer,k2,r5,4,E,0.10261356
transformer,k2,r5,4,F,0.09334497
transformer,k2,r5,4,D,0.09424279
transformer,k2,r5,4,G,0.0957691
transformer,k2,r5,5,C,0.10743258
transformer,k2,r5,5,E,0.11243436
transformer,k2,r5,5,F,0.11473139
transformer,k2,r5,5,D,0.106540866
transformer,k2,r5,5,G,0.124353506
transformer,k2,r4,0,C,0.16767648
transformer,k2,r4,0,E,0.15536964
transformer,k2,r4,0,F,0.16401389
transformer,k2,r4,0,D,0.15664569
transformer,k2,r4,0,G,0.17385076
transformer,k2,r4,1,C,0.09261873
transformer,k2,r4,1,E,0.099364966
transformer,k2,r4,1,F,0.08226561
transformer,k2,r4,1,D,0.1024604
transformer,k2,r4,1,G,0.077354595
transformer,k2,r4,2,C,0.095003754
transformer,k2,r4,2,E,0.08852897
transformer,k2,r4,2,F,0.09278736
transformer,k2,r4,2,D,0.086686015
transformer,k2,r4,2,G,0.08185855
transformer,k2,r4,3,C,0.12550269
transformer,k2,r4,3,E,0.14571239
transformer,k2,r4,3,F,0.13450453
transformer,k2,r4,3,D,0.12978366
transformer,k2,r4,3,G,0.13629119
transformer,k2,r4,4,C,0.06306026
transformer,k2,r4,4,E,0.066129506
transformer,k2,r4,4,F,0.05859176
transformer,k2,r4,4,D,0.06725483
transformer,k2,r4,4,G,0.05965517
transformer,k2,r4,5,C,0.108473025
transformer,k2,r4,5,E,0.12695363
transformer,k2,r4,5,F,0.121760905
transformer,k2,r4,5,D,0.12553114
transformer,k2,r4,5,G,0.119302206
transformer,k2,r7,0,C,0.12288562
transformer,k2,r7,0,E,0.11286209
transformer,k2,r7,0,F,0.11261858
transformer,k2,r7,0,D,0.12901147
transformer,k2,r7,0,G,0.09759959
transformer,k2,r7,1,C,0.13616583
transformer,k2,r7,1,E,0.13160497
transformer,k2,r7,1,F,0.12280327
transformer,k2,r7,1,D,0.13729556
transformer,k2,r7,1,G,0.1362541
transformer,k2,r7,2,C,0.11503014
transformer,k2,r7,2,E,0.12565778
transformer,k2,r7,2,F,0.118211344
transformer,k2,r7,2,D,0.12545855
transformer,k2,r7,2,G,0.12607205
transformer,k2,r7,3,C,0.11084126
transformer,k2,r7,3,E,0.08994656
transformer,k2,r7,3,F,0.09482132
transformer,k2,r7,3,D,0.092444465
transformer,k2,r7,3,G,0.08650817
transformer,k2,r7,4,C,0.12183448
transformer,k2,r7,4,E,0.11267079
transformer,k2,r7,4,F,0.11782605
transformer,k2,r7,4,D,0.11052544
transformer,k2,r7,4,G,0.11235421
transformer,k2,r7,5,C,0.115982026
transformer,k2,r7,5,E,0.11761173
transformer,k2,r7,5,F,0.106452756
transformer,k2,r7,5,D,0.11204763
transformer,k2,r7,5,G,0.108298704
transformer,k2,r2,0,C,0.12112407
transformer,k2,r2,0,E,0.12815928
transformer,k2,r2,0,F,0.13135964
transformer,k2,r2,0,D,0.13398632
transformer,k2,r2,0,G,0.12430701
transformer,k2,r2,1,C,0.1088392
transformer,k2,r2,1,E,0.10889957
transformer,k2,r2,1,F,0.10376377
transformer,k2,r2,1,D,0.103903644
transformer,k2,r2,1,G,0.1086085
transformer,k2,r2,2,C,0.110764325
transformer,k2,r2,2,E,0.09618613
transformer,k2,r2,2,F,0.10817345
transformer,k2,r2,2,D,0.12183715
transformer,k2,r2,2,G,0.11114984
transformer,k2,r2,3,C,0.12853464
transformer,k2,r2,3,E,0.10808291
transformer,k2,r2,3,F,0.13376081
transformer,k2,r2,3,D,0.110198215
transformer,k2,r2,3,G,0.124676585
transformer,k2,r2,4,C,0.085545056
transformer,k2,r2,4,E,0.07534381
transformer,k2,r2,4,F,0.088848166
transformer,k2,r2,4,D,0.0768006
transformer,k2,r2,4,G,0.098806396
transformer,k2,r2,5,C,0.094920546
transformer,k2,r2,5,E,0.08580905
transformer,k2,r2,5,F,0.083558254
transformer,k2,r2,5,D,0.10229806
transformer,k2,r2,5,G,0.096158564
transformer,k3,r5,0,C,0.12328687
transformer,k3,r5,0,E,0.12900586
transformer,k3,r5,0,F,0.13300303
transformer,k3,r5,0,D,0.12935369
transformer,k3,r5,0,G,0.12583572
transformer,k3,r5,1,C,0.14286245
transformer,k3,r5,1,E,0.14720415
transformer,k3,r5,1,F,0.14670463
transformer,k3,r5,1,D,0.14959389
transformer,k3,r5,1,G,0.14465357
transformer,k3,r5,2,C,0.09410321
transformer,k3,r5,2,E,0.0911612
transformer,k3,r5,2,F,0.090675354
transformer,k3,r5,2,D,0.09101309
transformer,k3,r5,2,G,0.09500237
transformer,k3,r5,3,C,0.11386125
transformer,k3,r5,3,E,0.10872602
transformer,k3,r5,3,F,0.10923587
transformer,k3,r5,3,D,0.10819818
transformer,k3,r5,3,G,0.11360193
transformer,k3,r5,4,C,0.14172003
transformer,k3,r5,4,E,0.14493269
transformer,k3,r5,4,F,0.14507622
transformer,k3,r5,4,D,0.14364411
transformer,k3,r5,4,G,0.15158056
transformer,k3,r5,5,C,0.13499677
transformer,k3,r5,5,E,0.13920385
transformer,k3,r5,5,F,0.14080767
transformer,k3,r5,5,D,0.14208278
transformer,k3,r5,5,G,0.13352957
transformer,k3,r4,0,C,0.12678258
transformer,k3,r4,0,E,0.13025202
transformer,k3,r4,0,F,0.122218914
transformer,k3,r4,0,D,0.13468003
transformer,k3,r4,0,G,0.12959614
transformer,k3,r4,1,C,0.084659085
transformer,k3,r4,1,E,0.09235705
transformer,k3,r4,1,F,0.09250446
transformer,k3,r4,1,D,0.09572091
transformer,k3,r4,1,G,0.09022319
transformer,k3,r4,2,C,0.14858373
transformer,k3,r4,2,E,0.1456046
transformer,k3,r4,2,F,0.14478931
transformer,k3,r4,2,D,0.14342071
transformer,k3,r4,2,G,0.14471959
transformer,k3,r4,3,C,0.119852625
transformer,k3,r4,3,E,0.11298052
transformer,k3,r4,3,F,0.11431519
transformer,k3,r4,3,D,0.120938316
transformer,k3,r4,3,G,0.109653
transformer,k3,r4,4,C,0.12928748
transformer,k3,r4,4,E,0.13553265
transformer,k3,r4,4,F,0.1334711
transformer,k3,r4,4,D,0.12990849
transformer,k3,r4,4,G,0.12536594
transformer,k3,r4,5,C,0.16341683
transformer,k3,r4,5,E,0.16136386
transformer,k3,r4,5,F,0.15777156
transformer,k3,r4,5,D,0.16510154
transformer,k3,r4,5,G,0.15303686
transformer,k3,r7,0,C,0.13780074
transformer,k3,r7,0,E,0.13931488
transformer,k3,r7,0,F,0.1336032
transformer,k3,r7,0,D,0.13084109
transformer,k3,r7,0,G,0.1374474
transformer,k3,r7,1,C,0.15176323
transformer,k3,r7,1,E,0.14638862
transformer,k3,r7,1,F,0.14861462
transformer,k3,r7,1,D,0.14966837
transformer,k3,r7,1,G,0.14934139
transformer,k3,r7,2,C,0.15154816
transformer,k3,r7,2,E,0.15105355
transformer,k3,r7,2,F,0.14733948
transformer,k3,r7,2,D,0.15109748
transformer,k3,r7,2,G,0.14656495
transformer,k3,r7,3,C,0.13197745
transformer,k3,r7,3,E,0.1300534
transformer,k3,r7,3,F,0.12899458
transformer,k3,r7,3,D,0.13221392
transformer,k3,r7,3,G,0.13132459
transformer,k3,r7,4,C,0.12669638
transformer,k3,r7,4,E,0.13228182
transformer,k3,r7,4,F,0.13505673
transformer,k3,r7,4,D,0.13393156
transformer,k3,r7,4,G,0.12569617
transformer,k3,r7,5,C,0.0926227
transformer,k3,r7,5,E,0.09348834
transformer,k3,r7,5,F,0.09294053
transformer,k3,r7,5,D,0.089112304
transformer,k3,r7,5,G,0.09637298
transformer,k3,r2,0,C,0.14867547
transformer,k3,r2,0,E,0.14439046
transformer,k3,r2,0,F,0.1488574
transformer,k3,r2,0,D,0.15317842
transformer,k3,r2,0,G,0.1459737
transformer,k3,r2,1,C,0.12738518
transformer,k3,r2,1,E,0.13054425
transformer,k3,r2,1,F,0.1289403
transformer,k3,r2,1,D,0.12816164
transformer,k3,r2,1,G,0.12795894
transformer,k3,r2,2,C,0.11150033
transformer,k3,r2,2,E,0.114161484
transformer,k3,r2,2,F,0.10989612
transformer,k3,r2,2,D,0.112133935
transformer,k3,r2,2,G,0.1166068
transformer,k3,r2,3,C,0.14560452
transformer,k3,r2,3,E,0.14800608
transformer,k3,r2,3,F,0.1472746
transformer,k3,r2,3,D,0.14861612
transformer,k3,r2,3,G,0.14157271
transformer,k3,r2,4,C,0.149226
transformer,k3,r2,4,E,0.15112904
transformer,k3,r2,4,F,0.14755896
transformer,k3,r2,4,D,0.14637634
transformer,k3,r2,4,G,0.14622591
transformer,k3,r2,5,C,0.09665393
transformer,k3,r2,5,E,0.09428018
transformer,k3,r2,5,F,0.08958159
transformer,k3,r2,5,D,0.09115904
transformer,k3,r2,5,G,0.09380898
transformer,k4,r5,0,C,0.1489636
transformer,k4,r5,0,E,0.1500247
transformer,k4,r5,0,F,0.14862189
transformer,k4,r5,0,D,0.15044516
transformer,k4,r5,0,G,0.15000089
transformer,k4,r5,1,C,0.14900237
transformer,k4,r5,1,E,0.14908895
transformer,k4,r5,1,F,0.14724816
transformer,k4,r5,1,D,0.14777815
transformer,k4,r5,1,G,0.1498048
transformer,k4,r5,2,C,0.16324463
transformer,k4,r5,2,E,0.16426058
transformer,k4,r5,2,F,0.16517843
transformer,k4,r5,2,D,0.16185604
transformer,k4,r5,2,G,0.1629609
transformer,k4,r5,3,C,0.1360496
transformer,k4,r5,3,E,0.13476902
transformer,k4,r5,3,F,0.13188878
transformer,k4,r5,3,D,0.13543259
transformer,k4,r5,3,G,0.13750103
transformer,k4,r5,4,C,0.1502026
transformer,k4,r5,4,E,0.14875731
transformer,k4,r5,4,F,0.14669737
transformer,k4,r5,4,D,0.14977372
transformer,k4,r5,4,G,0.14909688
transformer,k4,r5,5,C,0.15015459
transformer,k4,r5,5,E,0.15272835
transformer,k4,r5,5,F,0.15078707
transformer,k4,r5,5,D,0.14746885
transformer,k4,r5,5,G,0.14952756
transformer,k4,r4,0,C,0.13875227
transformer,k4,r4,0,E,0.14169563
transformer,k4,r4,0,F,0.14176972
transformer,k4,r4,0,D,0.14380376
transformer,k4,r4,0,G,0.13941629
transformer,k4,r4,1,C,0.1298649
transformer,k4,r4,1,E,0.13076578
transformer,k4,r4,1,F,0.12968414
transformer,k4,r4,1,D,0.12961715
transformer,k4,r4,1,G,0.12488993
transformer,k4,r4,2,C,0.15591712
transformer,k4,r4,2,E,0.15667216
transformer,k4,r4,2,F,0.15440327
transformer,k4,r4,2,D,0.15364446
transformer,k4,r4,2,G,0.15482123
transformer,k4,r4,3,C,0.15350787
transformer,k4,r4,3,E,0.15181711
transformer,k4,r4,3,F,0.1565644
transformer,k4,r4,3,D,0.15862757
transformer,k4,r4,3,G,0.15486282
transformer,k4,r4,4,C,0.1267459
transformer,k4,r4,4,E,0.12724993
transformer,k4,r4,4,F,0.12564297
transformer,k4,r4,4,D,0.12667933
transformer,k4,r4,4,G,0.12617344
transformer,k4,r4,5,C,0.14041628
transformer,k4,r4,5,E,0.14307721
transformer,k4,r4,5,F,0.14553156
transformer,k4,r4,5,D,0.13956887
transformer,k4,r4,5,G,0.14162238
transformer,k4,r7,0,C,0.13871454
transformer,k4,r7,0,E,0.14295197
transformer,k4,r7,0,F,0.13937049
transformer,k4,r7,0,D,0.13999292
transformer,k4,r7,0,G,0.14080347
transformer,k4,r7,1,C,0.12719803
transformer,k4,r7,1,E,0.12831978
transformer,k4,r7,1,F,0.12730445
transformer,k4,r7,1,D,0.13194788
transformer,k4,r7,1,G,0.12848938
transformer,k4,r7,2,C,0.1253333
transformer,k4,r7,2,E,0.1260805
transformer,k4,r7,2,F,0.12470133
transformer,k4,r7,2,D,0.12571137
transformer,k4,r7,2,G,0.12424004
transformer,k4,r7,3,C,0.15348728
transformer,k4,r7,3,E,0.1546442
transformer,k4,r7,3,F,0.15505476
transformer,k4,r7,3,D,0.15360951
transformer,k4,r7,3,G,0.15741237
transformer,k4,r7,4,C,0.15724948
transformer,k4,r7,4,E,0.1572383
transformer,k4,r7,4,F,0.1544867
transformer,k4,r7,4,D,0.15693988
transformer,k4,r7,4,G,0.15855405
transformer,k4,r7,5,C,0.14491919
transformer,k4,r7,5,E,0.14430407
transformer,k4,r7,5,F,0.1447958
transformer,k4,r7,5,D,0.14425184
transformer,k4,r7,5,G,0.14525686
transformer,k4,r2,0,C,0.11045452
transformer,k4,r2,0,E,0.11009538
transformer,k4,r2,0,F,0.10864492
transformer,k4,r2,0,D,0.11036297
transformer,k4,r2,0,G,0.10805587
transformer,k4,r2,1,C,0.1549427
transformer,k4,r2,1,E,0.15761319
transformer,k4,r2,1,F,0.15549064
transformer,k4,r2,1,D,0.1523271
transformer,k4,r2,1,G,0.1525056
transformer,k4,r2,2,C,0.14159225
transformer,k4,r2,2,E,0.14170496
transformer,k4,r2,2,F,0.14153098
transformer,k4,r2,2,D,0.14224033
transformer,k4,r2,2,G,0.14309202
transformer,k4,r2,3,C,0.13703644
transformer,k4,r2,3,E,0.14358759
transformer,k4,r2,3,F,0.1435453
transformer,k4,r2,3,D,0.13946742
transformer,k4,r2,3,G,0.1433023
transformer,k4,r2,4,C,0.13865879
transformer,k4,r2,4,E,0.13838759
transformer,k4,r2,4,F,0.14025933
transformer,k4,r2,4,D,0.13958797
transformer,k4,r2,4,G,0.14488563
transformer,k4,r2,5,C,0.1568143
transformer,k4,r2,5,E,0.15817037
transformer,k4,r2,5,F,0.1572769
transformer,k4,r2,5,D,0.15511692
transformer,k4,r2,5,G,0.15699837
transformer,k5,r5,0,C,0.16485131
transformer,k5,r5,0,E,0.16415708
transformer,k5,r5,0,F,0.16695975
transformer,k5,r5,0,D,0.16322483
transformer,k5,r5,0,G,0.16201352
transformer,k5,r5,1,C,0.16394417
transformer,k5,r5,1,E,0.16174509
transformer,k5,r5,1,F,0.16384435
transformer,k5,r5,1,D,0.16525127
transformer,k5,r5,1,G,0.16225235
transformer,k5,r5,2,C,0.16269039
transformer,k5,r5,2,E,0.16533077
transformer,k5,r5,2,F,0.16480541
transformer,k5,r5,2,D,0.16244838
transformer,k5,r5,2,G,0.1644452
transformer,k5,r5,3,C,0.16210265
transformer,k5,r5,3,E,0.16377246
transformer,k5,r5,3,F,0.16314065
transformer,k5,r5,3,D,0.16548887
transformer,k5,r5,3,G,0.16418588
transformer,k5,r5,4,C,0.16272724
transformer,k5,r5,4,E,0.16510412
transformer,k5,r5,4,F,0.16442256
transformer,k5,r5,4,D,0.16523066
transformer,k5,r5,4,G,0.16564573
transformer,k5,r5,5,C,0.16362005
transformer,k5,r5,5,E,0.16062114
transformer,k5,r5,5,F,0.16004857
transformer,k5,r5,5,D,0.16218643
transformer,k5,r5,5,G,0.16317666
transformer,k5,r4,0,C,0.16103543
transformer,k5,r4,0,E,0.15942545
transformer,k5,r4,0,F,0.16147026
transformer,k5,r4,0,D,0.15980394
transformer,k5,r4,0,G,0.16003047
transformer,k5,r4,1,C,0.15994869
transformer,k5,r4,1,E,0.16073537
transformer,k5,r4,1,F,0.15841402
transformer,k5,r4,1,D,0.15842307
transformer,k5,r4,1,G,0.15803449
transformer,k5,r4,2,C,0.16320446
transformer,k5,r4,2,E,0.1603701
transformer,k5,r4,2,F,0.16059609
transformer,k5,r4,2,D,0.16092989
transformer,k5,r4,2,G,0.16199131
transformer,k5,r4,3,C,0.16043201
transformer,k5,r4,3,E,0.15945755
transformer,k5,r4,3,F,0.16036773
transformer,k5,r4,3,D,0.15953422
transformer,k5,r4,3,G,0.16055723
transformer,k5,r4,4,C,0.16161782
transformer,k5,r4,4,E,0.15812269
transformer,k5,r4,4,F,0.15791483
transformer,k5,r4,4,D,0.15885684
transformer,k5,r4,4,G,0.16087288
transformer,k5,r4,5,C,0.16247854
transformer,k5,r4,5,E,0.16325611
transformer,k5,r4,5,F,0.1608094
transformer,k5,r4,5,D,0.1597529
transformer,k5,r4,5,G,0.16157734
transformer,k5,r7,0,C,0.1600324
transformer,k5,r7,0,E,0.16028064
transformer,k5,r7,0,F,0.16063096
transformer,k5,r7,0,D,0.1588762
transformer,k5,r7,0,G,0.16000593
transformer,k5,r7,1,C,0.15865985
transformer,k5,r7,1,E,0.1610641
transformer,k5,r7,1,F,0.16001844
transformer,k5,r7,1,D,0.16039093
transformer,k5,r7,1,G,0.16249198
transformer,k5,r7,2,C,0.16138184
transformer,k5,r7,2,E,0.16078396
